id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
129,3,2.57,greed,drinking,drinking away | riches,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k3/129.png
129,4,1.685,greed,consuming treasure,drinking away | riches,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/129.png
129,5,1.224,greed,drinking,drinking away | riches,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/129.png
129,6,4.264,squandering wealth,drinking,drinking away | riches,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/129.png
129,7,1.953,greed,consuming poison,drinking away | riches,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/129.png
129,8,2.497,greed,drinking,drinking away | riches,1,2,0.375,in_progress,visual_reasoning/experiment_1/images/k8/129.png
129,9,3.837,greed,drinking,drinking away | riches,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/129.png
129,10,2.676,greed,drinking treasure,drinking away | riches,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k10/129.png
130,1,1.49,climate change,time bomb,global warming | time bomb,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/130.png
130,2,2.662,climate change,ticking time bomb,global warming | time bomb,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/130.png
130,3,2.951,climate change,time bomb,global warming | time bomb,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/130.png
130,4,1.101,climate crisis,time bomb,global warming | time bomb,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k4/130.png
130,5,0.848,climate change,ticking time bomb,global warming | time bomb,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/130.png
130,6,1.856,climate change,ticking time bomb,global warming | time bomb,2,2,0.333,in_progress,visual_reasoning/experiment_1/images/k6/130.png
130,7,3.046,climate change,ticking time bomb,global warming | time bomb,2,2,0.5,in_progress,visual_reasoning/experiment_1/images/k7/130.png
130,8,2.024,climate change,ticking time bomb,global warming | time bomb,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/130.png
130,9,2.703,climate change,ticking time bomb,global warming | time bomb,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/130.png
130,10,1.905,climate change,ticking time bomb,global warming | time bomb,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/130.png
131,1,4.138,flavor experience,party,party | flavor,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/131.png
131,2,1.038,taste of fruit,party,party | flavor,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k2/131.png
131,3,2.32,flavor experience,party,party | flavor,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/131.png
131,4,1.772,taste experience,party,party | flavor,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/131.png
131,5,1.58,flavor experience,party,party | flavor,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/131.png
131,6,1.922,taste experience,celebration,party | flavor,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/131.png
131,7,2.56,taste experience,celebration,party | flavor,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/131.png
131,8,1.799,taste experience,party celebration,party | flavor,2,2,0.333,in_progress,visual_reasoning/experiment_1/images/k8/131.png
131,9,2.233,taste experience,celebration,party | flavor,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/131.png
131,10,2.604,taste experience,party,party | flavor,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/131.png
132,1,1.156,romantic love,donut,love | donut,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/132.png
132,2,0.0,desire,sweet treat,love | donut,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k2/132.png
132,3,1.874,food craving,heart-shaped donut,love | donut,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/132.png
132,4,2.596,romantic love,donut,love | donut,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/132.png
132,5,2.815,romantic love,sweet treat,love | donut,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/132.png
132,6,1.004,romantic love,donut,love | donut,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/132.png
132,7,1.922,romantic love,heart-shaped donut,love | donut,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/132.png
132,8,2.2,romantic love,heart-shaped donut,love | donut,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/132.png
132,9,2.361,romantic love,sweet treat,love | donut,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/132.png
132,10,2.84,romantic love,heart-shaped donut,love | donut,2,2,0.375,in_progress,visual_reasoning/experiment_1/images/k10/132.png
133,1,1.319,burger,fire,burger | flame,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/133.png
133,2,2.026,spicy food,fire,burger | flame,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/133.png
133,3,0.599,spicy burger,fire,burger | flame,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/133.png
133,4,0.942,spicy burger,fire,burger | flame,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k4/133.png
133,5,1.713,spicy food,fire,burger | flame,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/133.png
133,6,1.188,spicy burger,fire,burger | flame,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/133.png
133,7,2.812,spicy burger,fire,burger | flame,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/133.png
133,8,1.175,spicy burger,fire,burger | flame,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/133.png
133,9,1.491,spicy burger,fire,burger | flame,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/133.png
133,10,1.266,spicy burger,fire,burger | flame,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/133.png
134,1,0.0,high-performance sports car,none,car | wind,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/134.png
134,2,3.109,speed,tornado,car | wind,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/134.png
134,3,1.829,speed,fire,car | wind,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/134.png
134,4,0.0,speed,none,car | wind,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k4/134.png
134,5,1.415,speed,tornado,car | wind,0,2,0.333,in_progress,visual_reasoning/experiment_1/images/k5/134.png
134,6,1.017,speed,tornado,car | wind,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/134.png
134,7,2.658,automotive speed,ocean waves,car | wind,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/134.png
134,8,0.98,car speed,whirlwind,car | wind,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/134.png
134,9,0.913,car speed,tornado,car | wind,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/134.png
134,10,0.0,speed,flowing ribbon,car | wind,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k10/134.png
135,1,2.32,aspiration,reaching toward the sun,sky | limit,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/135.png
135,2,3.903,human ambition,mountain climbing,sky | limit,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/135.png
135,3,3.735,human ambition,mountain climbing,sky | limit,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/135.png
135,4,3.483,personal limitations,shattering glass barrier,sky | limit,0,2,0.5,in_progress,visual_reasoning/experiment_1/images/k4/135.png
135,5,4.888,personal limitations,stone wall,sky | limit,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k5/135.png
135,6,3.882,transcending limits,breaking through a wall,sky | limit,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/135.png
135,7,2.447,unlimited potential,glass ceiling,sky | limit,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/135.png
135,8,4.859,overcoming limitations,breaking through wall,sky | limit,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/135.png
135,9,5.933,overcoming limitations,breaking through stone wall,sky | limit,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k9/135.png
135,10,3.162,personal limitations,crumbling stone wall,sky | limit,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/135.png
136,1,1.935,mountain landscape,strawberry,strawberry | mountain,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/136.png
136,2,3.452,mountain,strawberry,strawberry | mountain,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/136.png
136,3,1.177,mountain,strawberry,strawberry | mountain,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/136.png
136,4,2.037,reward,mountain,strawberry | mountain,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/136.png
136,5,1.0,mountain,strawberry,strawberry | mountain,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/136.png
136,6,3.039,pursuit of desire,mountain climbing,strawberry | mountain,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/136.png
136,7,3.595,mountain,strawberry,strawberry | mountain,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/136.png
136,8,0.961,strawberry,mountain climbing,strawberry | mountain,2,2,0.167,in_progress,visual_reasoning/experiment_1/images/k8/136.png
136,9,2.758,pursuit of desire,mountain climbing,strawberry | mountain,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/136.png
136,10,4.477,pursuing goals,mountain climbing,strawberry | mountain,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/136.png
137,1,2.703,destruction of knowledge,burning manuscript,word | fire,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/137.png
137,2,1.555,romantic love,fire,word | fire,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/137.png
137,3,3.537,destruction of knowledge,fire,word | fire,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/137.png
137,4,3.172,forgotten memories,burning letter,word | fire,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/137.png
137,5,2.97,knowledge destruction,fire,word | fire,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/137.png
137,6,1.855,loss of knowledge,burning documents,word | fire,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/137.png
137,7,3.074,destruction of knowledge,book burning,word | fire,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/137.png
137,8,2.351,hidden truth,burning book,word | fire,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/137.png
137,9,1.0,words,fire,word | fire,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/137.png
137,10,1.073,romantic love,fire,word | fire,1,2,0.167,in_progress,visual_reasoning/experiment_1/images/k10/137.png
138,1,1.495,power of words,weapons,word | weapon,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/138.png
138,2,2.905,creative writing,magic,word | weapon,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/138.png
138,3,2.345,words,blades,word | weapon,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/138.png
138,4,3.256,power of words,warfare,word | weapon,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/138.png
138,5,1.198,power of words,bullets,word | weapon,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/138.png
138,6,1.115,harmful words,fire,word | weapon,0,2,0.167,in_progress,visual_reasoning/experiment_1/images/k6/138.png
138,7,3.175,power of words,weapons,word | weapon,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/138.png
138,8,4.972,power of written words,weapon,word | weapon,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k8/138.png
138,9,6.814,power of words,firearm,word | weapon,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k9/138.png
138,10,3.906,power of words,bullet,word | weapon,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/138.png
139,1,1.161,hope,guiding light,heart | calling,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k1/139.png
139,2,2.918,emotional intuition,sound broadcast,heart | calling,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k2/139.png
139,3,2.13,love,radiant energy waves,heart | calling,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/139.png
139,4,2.72,passion,fire,heart | calling,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k4/139.png
139,5,1.661,passionate love,fire,heart | calling,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k5/139.png
139,6,4.536,passion,fire,heart | calling,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k6/139.png
139,7,2.762,passion,fire,heart | calling,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k7/139.png
139,8,1.473,passionate love,radiant light source,heart | calling,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k8/139.png
139,9,1.427,anxiety,exploding heart,heart | calling,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k9/139.png
140,1,8.5,melted chocolate,flowing silk,chocolate | silk,2,2,1.0,in_progress,visual_reasoning/experiment_1/images/k1/140.png
140,2,2.99,chocolate,silk fabric,chocolate | silk,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/140.png
140,3,1.5,chocolate,silk fabric,chocolate | silk,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/140.png
140,4,1.447,chocolate,silk,chocolate | silk,2,2,0.167,in_progress,visual_reasoning/experiment_1/images/k4/140.png
140,5,3.086,chocolate,silk,chocolate | silk,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/140.png
140,6,2.099,chocolate,silk,chocolate | silk,2,2,0.5,in_progress,visual_reasoning/experiment_1/images/k6/140.png
140,7,3.319,melted chocolate,silk fabric,chocolate | silk,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/140.png
140,8,1.86,melting chocolate,silk fabric,chocolate | silk,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/140.png
140,9,1.058,chocolate indulgence,fire,chocolate | silk,1,2,0.167,in_progress,visual_reasoning/experiment_1/images/k9/140.png
140,10,1.587,chocolate,silk fabric,chocolate | silk,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/140.png
141,1,1.443,mortality,blooming flowers,love | bone,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/141.png
141,2,1.642,love,skeleton,love | bone,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/141.png
141,3,0.922,love,chains,love | bone,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/141.png
141,4,2.296,love,fire,love | bone,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/141.png
141,5,1.813,love,skeleton,love | bone,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/141.png
141,6,3.385,love,skeleton,love | bone,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/141.png
141,7,2.107,unrequited love,skeleton,love | bone,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/141.png
141,8,1.111,love,death,love | bone,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/141.png
141,9,3.656,unrequited love,skeleton,love | bone,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/141.png
141,10,4.034,obsessive love,skeleton,love | bone,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/141.png
142,1,3.295,despair,root-encased abyss,root | crisis,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/142.png
142,2,2.195,survival against overwhelming odds,lifeline,root | crisis,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/142.png
142,3,0.952,resilience,deep-rooted tree,root | crisis,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/142.png
142,4,3.762,personal struggle,war devastation,root | crisis,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/142.png
142,5,1.581,hope in despair,tree of life,root | crisis,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/142.png
142,6,3.151,fall of man,apocalyptic destruction,root | crisis,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/142.png
142,7,2.453,obsessive love,clinging to burning tree,root | crisis,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/142.png
142,8,3.695,personal chaos,apocalyptic destruction,root | crisis,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/142.png
142,9,2.057,human bondage,chains,root | crisis,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/142.png
142,10,2.22,paralysis under overwhelming pressure,entanglement by roots amid chaos,root | crisis,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/142.png
143,1,1.081,anger,raging storm,wave | anger,1,2,0.143,generation_failed,visual_reasoning/experiment_1/images/k1/143.png
144,1,0.0,truth revelation,none,pen | knife,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/144.png
144,2,2.997,power of words,weapon,pen | knife,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/144.png
144,3,2.547,hurtful words,blade wound,pen | knife,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/144.png
144,4,3.845,power of words,weapon,pen | knife,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/144.png
144,5,2.952,betrayal,physical stabbing,pen | knife,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/144.png
144,6,3.956,words,weapons,pen | knife,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/144.png
144,7,2.169,harsh words,knife,pen | knife,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/144.png
144,8,4.992,verbal abuse,physical wounding,pen | knife,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k8/144.png
144,9,3.092,betrayal,physical wound,pen | knife,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/144.png
144,10,1.672,betrayal,physical destruction,pen | knife,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/144.png
145,1,1.553,social isolation,lone person in crowd,sea | loneliness,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/145.png
145,2,4.67,social pressure,drowning surrounded by masks,sea | loneliness,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/145.png
145,3,2.396,social isolation,drowning among faceless crowd,sea | loneliness,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/145.png
145,4,1.632,social isolation,ocean of faces,sea | loneliness,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/145.png
145,5,2.279,social pressure,ocean waves,sea | loneliness,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/145.png
145,6,1.511,social isolation,sea of stone faces,sea | loneliness,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/145.png
145,7,2.217,social isolation,sea of faceless figures,sea | loneliness,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/145.png
145,8,2.055,social isolation,drowning,sea | loneliness,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/145.png
145,9,1.722,social isolation,drowning,sea | loneliness,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/145.png
145,10,1.265,social isolation,drowning among faceless crowd,sea | loneliness,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/145.png
146,1,1.913,despair,blighted orchard,fruit | ignorance,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/146.png
146,2,2.531,missed opportunity,blindness amid rotting fruit,fruit | ignorance,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/146.png
146,3,5.276,ignorance of mortality,blindness,fruit | ignorance,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k3/146.png
146,4,2.776,missed opportunity,rotting fruit,fruit | ignorance,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/146.png
146,5,3.831,missed opportunity,blindness,fruit | ignorance,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/146.png
146,6,3.088,missed opportunity,blindfolded person surrounded by fruit,fruit | ignorance,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/146.png
146,7,3.685,willful ignorance,blindness amid abundance,fruit | ignorance,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/146.png
146,8,3.603,willful ignorance,starvation amid abundance,fruit | ignorance,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/146.png
146,9,3.36,poverty amid abundance,rotting fruit beneath fruitful tree,fruit | ignorance,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/146.png
146,10,3.407,missed opportunity,blindfolded starvation,fruit | ignorance,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/146.png
147,1,2.529,bureaucratic chaos,storm,faculty meeting | nightmare,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/147.png
147,2,1.303,bureaucratic overwhelm,storm,faculty meeting | nightmare,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k2/147.png
147,3,2.242,bureaucratic overwhelm,apocalyptic monster,faculty meeting | nightmare,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/147.png
147,4,1.901,academic bureaucracy,paper tornado,faculty meeting | nightmare,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/147.png
147,5,1.54,academic bureaucracy,devouring vortex,faculty meeting | nightmare,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/147.png
147,6,1.853,judicial bureaucracy,demon,faculty meeting | nightmare,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/147.png
147,7,3.891,faculty meeting,hellish torment,faculty meeting | nightmare,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/147.png
147,8,1.756,faculty meeting,nightmare,faculty meeting | nightmare,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/147.png
147,9,2.251,academic bureaucracy,avalanche of paperwork,faculty meeting | nightmare,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/147.png
147,10,2.02,faculty meeting,monster attack,faculty meeting | nightmare,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/147.png
148,1,2.593,overwhelming problem,whale in swimming pool,man | whale in swimming pool,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/148.png
148,2,2.5,being overwhelmed,whale in kiddie pool,man | whale in swimming pool,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/148.png
148,3,4.569,overwhelming problem,whale in small pool,man | whale in swimming pool,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k3/148.png
148,4,1.635,obesity,whale,man | whale in swimming pool,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/148.png
148,5,4.801,obesity,whale,man | whale in swimming pool,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/148.png
148,6,1.111,obesity,whale,man | whale in swimming pool,1,2,0.167,in_progress,visual_reasoning/experiment_1/images/k6/148.png
148,7,3.581,obesity,orca whale,man | whale in swimming pool,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/148.png
148,8,2.798,obesity,whale,man | whale in swimming pool,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/148.png
148,9,2.736,obesity,whale,man | whale in swimming pool,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/148.png
148,10,2.384,obesity,whale,man | whale in swimming pool,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/148.png
149,1,3.56,emotional crisis,firestorm,sky on fire | pain pouring down,0,2,0.571,generation_failed,visual_reasoning/experiment_1/images/k1/149.png
149,2,3.773,emotional torment,rain of fire,sky on fire | pain pouring down,1,2,0.571,generation_failed,visual_reasoning/experiment_1/images/k2/149.png
149,3,1.734,rage,firestorm,sky on fire | pain pouring down,0,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k3/149.png
149,4,2.678,emotional turmoil,fire,sky on fire | pain pouring down,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k4/149.png
150,1,2.576,collective survival,dark cave filled with skulls,jaws | death,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/150.png
150,2,3.558,courage,monster's maw,jaws | death,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/150.png
150,3,2.767,collective panic,monster devouring prey,jaws | death,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/150.png
150,4,1.495,existential dread,devouring skull,jaws | death,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/150.png
150,5,2.622,death,devouring monster,jaws | death,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/150.png
150,6,2.188,death,devouring monster,jaws | death,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/150.png
150,7,1.532,death,devouring beast,jaws | death,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/150.png
150,8,2.586,death,devouring monster,jaws | death,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/150.png
150,9,2.0,death,devouring monster,jaws | death,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/150.png
150,10,1.029,death,devouring maw,jaws | death,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/150.png
151,1,1.864,potential,germinating plant,seed | life on our planet,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/151.png
151,2,3.419,origin of life,egg hatching,seed | life on our planet,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/151.png
151,3,2.438,life on earth,hatching egg,seed | life on our planet,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/151.png
151,4,3.782,earth,seed,seed | life on our planet,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/151.png
151,5,3.355,planetary destruction,cracking egg,seed | life on our planet,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/151.png
151,6,1.399,life on earth,seed germination,seed | life on our planet,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/151.png
151,7,2.103,planetary life cycle,seed germination,seed | life on our planet,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/151.png
151,8,1.158,life on earth,plant rooted in earth's core,seed | life on our planet,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/151.png
151,9,2.849,environmental destruction,cracking planet core,seed | life on our planet,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/151.png
151,10,1.175,biodiversity,cracking egg,seed | life on our planet,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/151.png
152,1,3.176,rage,explosion,anger | explosion,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/152.png
152,2,2.242,rage,volcanic eruption,anger | explosion,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/152.png
152,3,3.093,anger,explosion,anger | explosion,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/152.png
152,4,2.507,anger,explosion,anger | explosion,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/152.png
152,5,2.134,rage,explosion,anger | explosion,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/152.png
152,6,1.206,anger,explosion,anger | explosion,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/152.png
152,7,1.717,anger,explosion,anger | explosion,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/152.png
152,8,1.167,anger,explosion,anger | explosion,2,2,0.167,in_progress,visual_reasoning/experiment_1/images/k8/152.png
152,9,2.363,anger,explosion,anger | explosion,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/152.png
152,10,2.32,anger,explosion,anger | explosion,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/152.png
153,1,0.0,happiness,none,love | summer day,1,2,0.0,flattened,visual_reasoning/experiment_1/images/k1/153.png
153,2,1.704,romantic love,blooming wildflower meadow,love | summer day,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k2/153.png
153,3,1.475,romantic love,sunlight,love | summer day,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/153.png
